,min_dist_to_hydrant
F13035984,31.02161793552135
F17044244,20.501210525913002
F15039760,181.6624803399839
F16059049,34.647427906343204
F16059230,21.807207125154463
F17034684,11.658773027211533
F14059732,44.22975526693251
F13067293,17.20289943742811
F17023318,45.93685421805671
F14060296,16.46839681111793
F16059754,24.13503336872879
F16021178,54.49991208952866
F15091860,31.488588713453655
F14061310,6.472610541828505
F13069272,26.869491253682167
F13070156,24.421772238861546
F17061738,8.953080376334919
F15028727,20.88002562200245
F15093012,10.612499241929207
F13071108,11.658773027211533
F13071147,17.874655971776235
F13072187,20.824969298966145
F13072666,16.576872047963555
F13074084,16.813453777191114
F15031151,40.038646385770846
F17035017,15.741305856227834
F15031532,42.986406646082806
F14066520,10.865896074020919
F13075861,15.343509132059873
F13076349,21.676895768490592
F17043461,54.814832336721366
F17043578,25.303438604029566
F13076727,58.48791868900191
F17010648,14.927553008529951
F16024531,17.742913129184778
F16062608,25.23638834765616
F15033765,40.54008713976569
F17059057,24.712684211563317
F17035601,18.025110647811445
F15034896,15.26105772237507
F16115203,17.1788612453463
F15097453,24.538708953144642
F16025621,58.11645481741167
F14070746,39.51699551273014
F17011294,14.582035678261214
F15036073,19.212671335078173
F14072089,12.975201959388064
F14072981,25.094772617498315
F13084339,16.17264271399017
F13085410,17.111569280416653
F14035751,16.067247123305307
F14037072,18.224302411026304
F16051319,24.421772238861546
F14037972,21.80959359416334
F16013363,13.991041695537847
F16010368,28.902322444021255
F14039659,260.7982519741722
F16052429,6.251920435185589
F16052550,26.548636290308995
F11011244,63.308489741225706
F11003556,14.049309143914671
F11001179,17.949799562599434
F11013387,99.77400458062277
F11019207,26.901532815493468
F11030707,42.86855616688765
F11034782,42.65867357507591
F11047323,37.25882411124708
F11050585,21.558576537071175
F17072739,42.28676426587243
F17075560,48.70812267225573
F17078939,21.32852923528724
F17080902,79.05251573461977
F17083489,26.381669526318653
F17084884,50.892955419772655
F17092973,42.53679454715467
F17096308,39.714224269925325
F17103255,35.949207105636
F12053279,206.747599580176
F16020300,35.33404588377628
F13085798,9.963896936317319
F15038465,36.841598942173036
F13086754,35.381967310999016
F13087019,35.0985741410889
F15100937,37.73646211450268
F13087926,32.52361018069549
F13042814,22.053847897056713
F13042986,89.61471569836036
F17058027,25.627102867970557
F16084504,52.935300309838304
F15080451,42.41730622960697
F14041762,27.346921061135454
F13044681,13.408032497665914
F15040809,19.243288203855226
F16029127,18.035812527419917
F13090695,17.680649847838392
F13090855,17.223162651992343
F16094662,58.48791868900191
F12064392,47.32903848464288
F12066111,10.624594101721684
F12069979,23.29853084583926
F13078949,28.629757739378903
F14069329,80.08085460821921
F12071165,21.790374644316802
F14069921,37.64932367100651
F14071884,15.155578919077564
F11055136,40.366226651055975
F11056118,24.06246545309457
F11057764,15.085021390678914
F11058405,49.03279706908965
F11060275,34.492941031438654
F11067254,14.156196021879897
F11061243,28.839592836562524
F11065547,29.826465201294347
F11066365,42.58364615956882
F15081178,21.92376180877597
F13046743,47.472236145715385
F15015332,28.044065764956336
F15015518,22.038797141979067
F15083484,39.06984343080705
F15083007,40.51848442257163
F14047905,40.54008713976569
F14048576,34.31535428749809
F14048784,12.389962191568925
F16055332,20.78131631205
F13052715,8.474182569769663
F15084680,37.051255843419966
F14049773,18.680627600911546
F14050009,17.594921298342523
F16055754,19.953339923908676
F15019641,22.976644303351442
F16094694,38.196702987751465
F14080919,10.144148975399231
F13095989,11.020010931114816
F15055587,32.96488672317012
F16038390,181.6624803399839
F15056887,49.90825531892484
F16038746,48.67718112324194
F14101410,44.85580341080375
F15042035,10.612499241929207
F16117770,395.4178882851382
F15043150,21.599529401163675
F15105123,30.06688971830403
F14081517,28.920721292291915
F16096053,43.66649946873537
F13095102,23.54576869096962
F15043889,24.421772238861546
F13095899,35.381967310999016
F18020427,7.661492569662015
F15045212,70.04391198888086
F14084083,43.21939192414257
F17013538,11.004630286594553
F13099291,26.86618293133386
F16032440,17.17257129003139
F15046918,17.203065004727602
F14085917,18.025110647811445
F13100517,25.011291121637697
F13101243,9.69631789784686
F15048156,12.899069805566368
F17014253,46.13118191188607
F14088061,54.16872174654677
F17051279,62.80941501191236
F17027629,7.793244206875688
F16070045,24.260217501871004
F15049862,24.21425689674229
F17066965,12.420376474746071
F14090670,26.15555919535726
F15050521,19.722572709233518
F15109778,30.659006940211338
F15110096,14.37594285400398
F16070767,5.458407115646583
F17056195,15.356280301953008
F17045577,10.52214714768989
F14092352,47.54084403914588
F17038202,10.51739902473136
F16120279,44.64226496199923
F16036528,14.5970482234641
F13056149,77.55629173396102
F17099039,26.261706957169423
F17101451,115.28331470177086
F17072964,49.58261756506027
F17075629,25.853273588962754
F17076624,46.52979562967958
F17081941,19.40575335558567
F17083179,45.88947581740364
F14094244,47.54084403914588
F16037034,32.323777997836416
F15112807,26.245649547564497
F15112893,9.349248064823778
F14095456,16.17264271399017
F14095625,35.025247608356636
F15054621,21.545265410421568
F14096972,44.54420222111562
F14001832,46.74606860099644
F14001997,18.2887037131261
F17015616,21.585623648883136
F15056003,15.903925975468207
F17083368,26.285618474280426
F17084913,63.73748439222981
F17089180,20.544433486584452
F17089707,22.760311425133274
F17091866,24.89880676874492
F17095136,20.71235216645377
F17098901,25.78487663552426
F17100399,10.525831748893845
F17102368,29.803089657965508
F17102487,17.9127948557009
F14098059,16.706817364151725
F16100671,19.277861723231574
F15057725,20.88002562200245
F16039254,16.923011571874078
F16039451,14.603485147121415
F14006516,22.39400845778159
F14006553,16.628234931753127
F17000283,19.313427971002884
F14113506,30.451769906821763
F14023972,20.501210525913002
F15070925,19.730354438104964
F11066386,42.58364615956882
F11072199,57.54585530849082
F11073506,37.7517622706609
F11081351,46.740844815388144
F11077968,23.927867631358332
F11086777,39.1034573873742
F11090862,47.35421528296499
F11094875,16.128254261773986
F13030269,12.499611010602843
F15116233,28.902322444021255
F15060191,45.81587573975692
F17000558,39.51699551273014
F17000582,36.6258623554377
F11001551,12.89574406043192
F11016360,17.31694972781874
F11017732,41.65558064501127
F11021018,48.96727913577316
F11021128,15.9366003708856
F11021292,15.47453139686875
F11022812,49.99010513497706
F12077341,30.178379460735027
F13086803,15.778152074841586
F13093759,48.70805250585822
F12092427,28.31390432758835
F14084096,40.51848442257163
F16035587,23.75398164750114
F15060489,8.645345230782482
F14103754,39.51699551273014
F14104700,20.479481604549942
F14104767,19.295859702759387
F17016570,23.448851332401574
F16075924,23.635271897038578
F14013245,24.827209023951365
F15118604,13.421857641727929
F15119028,39.094191873725094
F15120188,13.387389410017146
F14108250,37.62570582541742
F16076736,21.499593490014878
F15065859,42.986406646082806
F14018606,26.865625336114753
F16000955,105.0961558906462
F14111049,18.223485123803233
F14019409,39.11089612389862
F17070111,19.302451559043288
F16104327,53.038285591284996
F14112350,21.321031419424433
F17040055,20.410598479268316
F14022145,11.893942724734885
F15068238,16.853510737149545
F17018392,13.421233921846056
F14023876,17.593803875259887
F14024781,16.83342439980834
F17060636,34.82853879135308
F14025605,19.875521119507606
F17047525,58.178697098739306
F16005018,33.19205631727786
F16080173,15.41122618362241
F16106021,27.9165863593253
F17031504,14.480066279026598
F17063889,15.409593516188874
F13026989,12.700138075203148
F14029122,44.235386111532094
F17065642,17.1788612453463
F17040569,20.561652313960987
F15003724,9.444940844715017
F15003777,19.302451559043288
F16106320,17.904698598279925
F11025296,23.454217108840258
F11066147,30.667153576044488
F11033082,19.85480881576094
F11035897,60.31362537700173
F11037071,35.386544443416
F11050009,28.70121125144222
F11054117,49.82675151323265
F11054954,45.438156163620654
F11055761,21.721624376540035
F11059923,15.11324163891009
F11064496,48.96727913577316
F11067120,108.89241911340275
F11069202,24.512349561989257
F11070421,10.597112908838994
F13029158,31.542764246689647
F16007151,20.88002562200245
F16007235,13.387389410017146
F16007236,39.92691134971076
F13032396,51.377686860169376
F16008374,27.504863424908077
F16050159,181.6624803399839
F14036316,22.571488382111827
F14037945,50.451648716195336
F15081225,35.65262541311432
F15082058,24.05961794508861
F11073216,24.442681764766075
F11073253,38.000158845246894
F11098014,52.72145278369415
F11079217,23.063203814439337
F11089001,44.58535405475445
F11089480,28.105207289835043
F11091238,19.644963239962077
F16054985,26.865625336114753
F16055131,172.32398122069262
F17053352,24.815765945517498
F16049480,19.051638746781386
F13032373,35.381967310999016
F15006827,14.5970482234641
F14034156,38.43672433754703
F13033454,21.807207125154463
F15007328,28.991959854754118
F13034574,48.70805250585822
F14034830,15.208541266960337
F16008948,13.526619496820622
F13034864,22.526937774599464
F17020105,25.78487663552426
F14035875,25.365018306593317
F16009179,27.161980380729606
F16083261,16.842114686546036
F17067551,105.07969504538825
F14037631,12.571341045874446
F14038262,22.45470082310005
F13038576,54.16872174654677
F15010063,18.86886126460482
F13039497,26.38714609783182
F14038774,14.927553008529951
F17032156,20.942339690147875
F17005456,21.807207125154463
F17005513,40.07360719980699
F13039879,16.013421637407614
F15010583,33.25063262733029
F16051997,66.72355096050711
F16052081,32.323777997836416
F16052379,45.087063410475224
F13042145,39.004221044467364
F15012261,16.188107977844048
F16084132,14.256665271937752
F14042034,13.181179486139989
F14042245,17.638771616598156
F14042374,53.985385199516344
F14043334,40.07360719980699
F15014335,20.075171331414392
F15081234,22.855830798564583
F17021454,21.4103544324871
F13047851,58.48791868900191
F16053881,49.66259536828235
F16110013,23.515241425661127
F17006594,43.927913611517845
F15082788,18.228190753802977
F14046223,15.84843636117939
F16086044,37.59322648850993
F15017140,17.92697329739615
F16110339,21.03223011224332
F14107496,15.907034945109595
F14028907,19.337547707050103
F13034944,35.4054786462725
F17033566,23.648477088970807
F11053160,1840.5333447859105
F15075210,1840.5333447859105
F16070093,2008.4057068821378
F11025680,135.5148051724266
F16060081,24.861226547443753
F13059576,32.77097094486816
F15022634,40.029215402855826
F13065137,25.09447609077101
F16060499,37.27957484154096
F16025069,88.06907190474638
F11098758,48.956332886258764
F15021632,17.0886469744908
F14053918,127.63710171398749
F13060504,9.839010290423385
F12049271,26.869491253682167
F15025132,8.645345230782482
F17021683,19.522331937667616
F14049165,15.84843636117939
F16055611,23.011205234736103
F14050418,54.16872174654677
F16016757,23.207223660936478
F17085858,18.789352183853442
F17090831,10.144148975399231
F17092137,49.52588365069404
F17099245,57.01898987769823
F13022860,13.109216368084102
F15027088,86.06625017237164
F11011735,16.791300470931095
F11051216,39.68671139256535
F15035659,27.57575901329826
F15101701,14.5970482234641
F12085103,73.96297803969878
F13095420,26.94611345617449
F12108494,118.2349901182478
F15081226,15.989194622602692
F15025149,123.20701085388971
F15090221,49.21087349418796
F17009171,19.483905866989524
F12053807,35.83349537796638
F12054319,20.28787781918036
F14060128,12.562790443308879
F16021170,311.56182156439894
F16056508,24.421772238861546
F15020268,44.77153287119441
F15020577,18.2887037131261
F17071821,19.957043106127102
F17073412,31.67546622067704
F17074097,18.265270098368063
F17037683,13.89549197272455
F14097351,163.24409318713913
F12119315,28.873156801762118
F16001574,9.602982050749938
F16050367,278.75778774539475
F15076703,14.345650038036288
F17076342,22.45470082310005
F17078831,22.806447794062876
F17088515,22.806447794062876
F17089680,19.094826886941966
F17093179,19.722572709233518
F17093622,27.262770439889895
F17095510,15.131392275637142
F17097348,19.981228430931754
F17099220,26.86618293133386
F17099446,54.814832336721366
F17103126,39.93876627382418
F13002665,24.903035144742795
F13006999,14.5970482234641
F13008953,11.658773027211533
F13014722,41.677686092609285
F13016443,22.487757198723603
F13017783,44.72627920455429
F13019865,17.373613560226403
F13023911,18.989080479814504
F13000922,39.23615413760497
F13017013,39.51699551273014
F13019020,39.004221044467364
F13020665,18.82126252774623
F13022677,15.14082636295828
F13067358,35.66127942477725
F12058802,162.91592151792509
F14065296,2008.4057068821378
F16095538,167.84681220974406
F15105136,34.36557674523007
F17013033,15.297808874573006
F16032510,172.32398122069262
F17071474,138.77647728448852
F12112228,151.7818316644627
F17039260,18.063357033401402
F11099546,26.022044487797107
F11011708,46.10026195028272
F11004447,17.150001715856817
F11006916,35.17176659604373
F11004736,31.579450246031247
F11006984,40.667605113861036
F11009895,32.57940392425438
F11004885,15.503268519786648
F11007109,33.44140478241936
F14021044,311.56182156439894
F16048595,235.68038177061314
F13029423,40.27536400715553
F11006531,31.11755080020461
F11006566,18.39617005393683
F11004333,51.9384205491153
F16021364,51.61337230804113
F12059610,52.589271872471876
F16090732,38.380974632771334
F15030005,142.82413336000315
F15030082,59.148183550161534
F12062409,13.387389410017146
F12065285,40.22913684423738
F13044873,261.3384705924791
F14048289,70.33264796489938
F17081059,75.92247335895523
F14058555,20.608479898208255
F11045326,395.4178882851382
F16062777,14.692480885036382
F16065941,53.985385199516344
F12065891,16.80104785897509
F16062059,343.4968174339873
F14067958,26.381669526318653
F12070816,311.56182156439894
F15097051,12.382372448954543
F17035567,282.61998933958364
F12072255,30.109530481657558
F11004583,15.461644454500256
F11013121,32.42827808946754
F11010006,21.545265410421568
F11004811,18.672405577073413
F11002258,54.027922247878166
F11002407,11.326263263455928
F11002515,30.511117139468404
F11004961,47.23493215978425
F11005211,17.736222470808837
F11011209,38.63987395376258
