,Incident_Numberinc_,t0,t1,t2,t3,t4
13134,F17102180,0.050017603,0.799922,0.05005483,0.050004408,0.050001178
13135,F18091297,0.38806823,0.02857647,0.028709723,0.028688468,0.52595705
13136,F14062408,0.06666792,0.733327,0.06666777,0.066670574,0.06666675
13137,F16096066,0.018252846,0.018183634,0.018244464,0.92689055,0.01842849
13138,F18010586,0.06667002,0.3184809,0.48151207,0.06666971,0.06666731
13139,F12097589,0.018263893,0.018204961,0.31515023,0.62992114,0.018459836
13140,F18032255,0.02857579,0.02857149,0.78612125,0.12813194,0.028599527
13141,F18010546,0.2,0.2,0.2,0.2,0.2
13142,F14089632,0.7429964,0.028598579,0.028590666,0.029678928,0.17013541
13143,F15038465,0.014401666,0.3698946,0.014319622,0.25152907,0.34985504
13144,F19026929,0.022224976,0.022224136,0.022673516,0.02229292,0.91058445
13145,F18065150,0.2,0.2,0.2,0.2,0.2
13146,F17130940,0.10002989,0.5998775,0.10008323,0.10000569,0.10000372
13147,F11155656,0.041585933,0.040254906,0.040265154,0.040107694,0.8377863
13148,F16081268,0.040012706,0.83994424,0.04003895,0.04000304,0.04000099
13149,F11006679,0.10010955,0.5988961,0.10000016,0.100011066,0.100983165
13150,F19013635,0.011793508,0.011765768,0.37556317,0.5889869,0.011890665
13151,F15057334,0.5500307,0.0500444,0.050033003,0.051865987,0.2980259
13152,F12058604,0.028577194,0.028573008,0.47027326,0.44394776,0.028628783
13153,F13011537,0.040010285,0.83991116,0.040074795,0.04000269,0.040001094
13154,F11004736,0.028592039,0.31471786,0.02860171,0.028606664,0.5994817
13155,F15015669,0.19922286,0.03334151,0.03401388,0.034287233,0.6991345
13156,F12037203,0.02857162,0.02857143,0.88564384,0.028602634,0.028610451
13157,F12065285,0.8666628,0.03333648,0.033333734,0.033333488,0.033333514
13158,F18041483,0.10001332,0.10000001,0.100142345,0.5998443,0.10000002
13159,F17082686,0.8387426,0.04010511,0.040707465,0.04012735,0.04031741
13160,F15070776,0.025012555,0.27419668,0.025009012,0.6507797,0.025002012
13161,F13089002,0.7979523,0.050004408,0.050339118,0.050329942,0.051374152
13162,F19025691,0.7032578,0.033333495,0.03338367,0.19669169,0.033333343
13163,F14073552,0.03334071,0.8666248,0.0333441,0.033335395,0.033354998
13164,F12070934,0.040001545,0.04000585,0.8397988,0.04019318,0.0400006
13165,F17116785,0.025014758,0.025040666,0.40293676,0.025357496,0.5216504
13166,F11152896,0.5062767,0.028572861,0.028635668,0.02864994,0.4078648
13167,F11086034,0.015410478,0.015386898,0.567068,0.015495555,0.3866391
13168,F15033765,0.040421654,0.0400408,0.83811176,0.040290006,0.041135732
13169,F13026745,0.23858073,0.23932949,0.040251516,0.04005097,0.44178733
13170,F14038439,0.014385854,0.01428646,0.7908413,0.0143597415,0.16612665
13171,F12074356,0.6726483,0.040070478,0.040381063,0.040069994,0.20683019
13172,F12003657,0.066688016,0.73317176,0.06667682,0.0666787,0.066784695
13173,F13090855,0.79795915,0.050004415,0.050339106,0.05032993,0.05136739
13174,F17123027,0.02230418,0.022249686,0.91075444,0.022263112,0.022428604
13175,F14048048,0.7426651,0.15732719,0.033339765,0.033334237,0.033333734
13176,F15061432,0.18722099,0.023126319,0.7450991,0.022273166,0.022280417
13177,F17110187,0.040006794,0.839769,0.04010483,0.040001072,0.040118363
13178,F12073854,0.02513635,0.025000954,0.8993447,0.025117105,0.025400948
13179,F11021343,0.06712019,0.066669986,0.06696374,0.06694157,0.7323045
13180,F13060056,0.2,0.2,0.2,0.2,0.2
13181,F18031903,0.0402372,0.61673075,0.04000484,0.04000277,0.26302445
13182,F18072388,0.70325625,0.03333349,0.03338341,0.19669351,0.033333343
13183,F19003632,0.59941167,0.10039577,0.100009836,0.10000687,0.10017584
13184,F15008032,0.022227213,0.5517376,0.022251014,0.38151962,0.0222645
13185,F11063612,0.03380223,0.697145,0.03397423,0.033650216,0.20142831
13186,F17103770,0.068260044,0.011766493,0.3564188,0.55161005,0.011944599
13187,F12069594,0.7979617,0.050004415,0.0503391,0.050329924,0.05136489
13188,F17113188,0.05073258,0.55139226,0.05051996,0.05048589,0.29686934
13189,F15031724,0.033334572,0.702606,0.19738978,0.033334356,0.033335313
13190,F18004545,0.6089551,0.3052869,0.02861109,0.02857491,0.028572042
13191,F11149770,0.028973589,0.45313781,0.029169628,0.028838024,0.45988095
13192,F17030169,0.88518,0.028574562,0.028662385,0.028659703,0.028923335
13193,F15016868,0.040011637,0.63420236,0.24573998,0.0400027,0.040043317
13194,F12098463,0.10006437,0.5999215,0.100000255,0.10000213,0.100011766
13195,F13073633,0.45565757,0.4571068,0.029031735,0.028838536,0.029365372
13196,F16010246,0.38679102,0.028573355,0.028717916,0.5268987,0.02901903
13197,F16057902,0.040417656,0.04000282,0.040325034,0.8380842,0.041170254
13198,F17018503,0.26251614,0.02863568,0.02868836,0.028656844,0.65150297
13199,F14101033,0.066838175,0.7321229,0.06689219,0.067004845,0.06714188
13200,F12000712,0.011279111,0.011137723,0.3918153,0.5745084,0.011259393
13201,F12032593,0.025187206,0.025000034,0.8997605,0.02502324,0.025029048
13202,F16020570,0.10002988,0.59987795,0.10008281,0.10000568,0.10000372
13203,F17071558,0.30053288,0.014286943,0.014298281,0.6565483,0.014333586
13204,F11089020,0.79796815,0.050004415,0.05033908,0.050329905,0.051358484
13205,F18079844,0.0666823,0.07202806,0.066749476,0.7278726,0.06666756
13206,F19022897,0.018274616,0.16260026,0.018859891,0.018252192,0.782013
13207,F12005877,0.020008314,0.52328175,0.020033088,0.02018508,0.4164918
13208,F11081315,0.8399965,0.040000193,0.040002998,0.04000032,0.04000001
13209,F13101418,0.025143398,0.025001539,0.025125371,0.89932615,0.025403589
13210,F16114049,0.018288668,0.56107306,0.018287087,0.23226237,0.1700888
13211,F16021467,0.06667533,0.7332241,0.06676447,0.066668324,0.06666779
13212,F18111905,0.06667439,0.06666667,0.06675021,0.73324203,0.06666668
13213,F18064004,0.02857579,0.02857149,0.78611743,0.12813576,0.028599527
13214,F12032212,0.7979643,0.050004408,0.050339084,0.05032991,0.05136224
13215,F19030748,0.70325935,0.0333335,0.03338388,0.19668987,0.033333346
13216,F19017358,0.040006794,0.83976984,0.040104408,0.040001072,0.04011791
13217,F13060756,0.10000041,0.5994358,0.100557506,0.10000134,0.10000497
13218,F15029930,0.028688982,0.028574431,0.65534323,0.028799871,0.25859347
13219,F19017799,0.022225343,0.9110869,0.022228394,0.022224711,0.022234602
13220,F12071674,0.022222526,0.022223148,0.9110618,0.022256045,0.022236519
13221,F16067661,0.051129155,0.2865584,0.55791205,0.0507393,0.053661123
13222,F13048953,0.7996675,0.050093986,0.05009626,0.050040066,0.050102133
13223,F12102136,0.012501204,0.012500022,0.56559473,0.39689302,0.012511044
13224,F13077980,0.03334308,0.03333999,0.03338681,0.034052946,0.86587715
13225,F11083568,0.066672914,0.06667795,0.06668066,0.06672562,0.73324287
13226,F18134300,0.10001332,0.10000001,0.1001416,0.59984505,0.10000002
13227,F12023297,0.79966766,0.050093945,0.050096244,0.050040074,0.05010209
13228,F16071418,0.018252842,0.018183634,0.018244462,0.9268932,0.018425914
13229,F13087239,0.88518184,0.02857456,0.028662384,0.028659696,0.028921498
13230,F18060651,0.033522468,0.20049332,0.03352972,0.6983722,0.034082305
13231,F17122657,0.012500909,0.01250098,0.37470743,0.5877344,0.012556294
13232,F15056003,0.06712817,0.06666999,0.06696357,0.066941775,0.7322965
13233,F12010446,0.028576847,0.88567203,0.028582117,0.028575702,0.02859332
13234,F19009279,0.033672187,0.53567743,0.03400611,0.03365389,0.36299038
13235,F11084020,0.03334998,0.5297795,0.033732377,0.03334054,0.3697976
13236,F17029872,0.83628774,0.10905297,0.018203683,0.018217796,0.018237798
13237,F15114153,0.7979676,0.050004415,0.05033908,0.050329905,0.051358994
13238,F17092956,0.066683985,0.7332623,0.06671495,0.06666996,0.066668816
13239,F18135137,0.70011896,0.033333857,0.19986467,0.033348877,0.033333655
13240,F19021546,0.88024986,0.029412786,0.030661864,0.030032715,0.029642776
13241,F18052790,0.02857579,0.02857149,0.7861193,0.12813392,0.028599527
13242,F15070322,0.02250388,0.09459397,0.8378826,0.022334332,0.02268521
13243,F18011211,0.18284653,0.028577607,0.029188944,0.029718248,0.7296687
13244,F16082537,0.217177,0.6326946,0.050005827,0.050025433,0.050097194
13245,F14022830,0.02857296,0.02857497,0.02859074,0.8855379,0.028723406
13246,F18002111,0.79671675,0.050035644,0.05037881,0.050643526,0.052225247
13247,F12059610,0.02226445,0.022228513,0.37369338,0.022385094,0.5594285
13248,F12046935,0.011793508,0.011765768,0.3755671,0.58898246,0.01189116
13249,F14051592,0.06666673,0.06666672,0.07275392,0.06702329,0.7268894
13250,F18073476,0.89896023,0.025009349,0.025145026,0.025194796,0.025690628
13251,F11025459,0.018252846,0.018183634,0.018244464,0.92689013,0.018428931
13252,F12071101,0.05283027,0.050441906,0.053220525,0.050360925,0.7931464
13253,F19042145,0.05000009,0.05001172,0.050009646,0.050454836,0.7995237
13254,F14086729,0.03334165,0.8666179,0.03337111,0.03333533,0.033333994
13255,F15029484,0.101508595,0.10000962,0.10100526,0.100974716,0.5965018
13256,F11053067,0.040006846,0.04000162,0.040052515,0.8398784,0.040060677
13257,F13093018,0.033526454,0.49660173,0.033460528,0.033454727,0.40295658
13258,F15033792,0.018252846,0.018183634,0.018244464,0.92688984,0.018429166
13259,F15097887,0.25316188,0.2096561,0.033431746,0.47025958,0.03349071
13260,F17071907,0.018184017,0.9271541,0.018184336,0.018182065,0.018295454
13261,F11132992,0.05002594,0.7997823,0.05000509,0.05000332,0.05018338
13262,F17056731,0.7300079,0.067105375,0.068047844,0.06696928,0.067869626
13263,F17030453,0.066675335,0.7332242,0.06676433,0.066668324,0.066667795
13264,F13059176,0.01672667,0.01666846,0.9330538,0.016719356,0.016831735
13265,F16095841,0.020016536,0.49981627,0.020003794,0.020052997,0.4401104
13266,F19004442,0.022335038,0.022224352,0.022302683,0.022308996,0.9108289
13267,F13017293,0.020025576,0.020001665,0.020364676,0.020085085,0.91952306
13268,F15025909,0.39220187,0.028604848,0.5214835,0.028697837,0.029011955
13269,F11120985,0.011793508,0.011765768,0.37556648,0.58898354,0.011890694
13270,F17022363,0.06684239,0.73298746,0.066698305,0.06668418,0.06678768
13271,F17045136,0.025123566,0.025000878,0.025082087,0.025078373,0.8997151
13272,F12064768,0.025141306,0.025003612,0.025113292,0.89923525,0.025506534
13273,F18087779,0.10001332,0.10000001,0.10014217,0.5998445,0.10000002
13274,F12112991,0.02875646,0.028639412,0.4410011,0.4728132,0.028789867
13275,F14016752,0.93332916,0.016667673,0.016669272,0.016667029,0.016666865
13276,F16109942,0.5994115,0.10039592,0.100009836,0.10000687,0.10017586
13277,F17078665,0.013335667,0.6758114,0.28410187,0.013333985,0.01341707
13278,F15092864,0.040359147,0.040002473,0.040240742,0.0402306,0.839167
13279,F13082985,0.8029413,0.02058388,0.020222863,0.020029841,0.13622203
13280,F11104882,0.05000824,0.7999309,0.05005825,0.050001565,0.050001044
13281,F17101266,0.025567709,0.025126262,0.5363816,0.025308492,0.38761598
13282,F13094727,0.7996676,0.05009397,0.050096285,0.050040074,0.050102092
13283,F13076349,0.040980127,0.5467564,0.04030598,0.040251933,0.3317056
13284,F19046895,0.7932575,0.05413559,0.050436184,0.050373476,0.05179732
13285,F15098591,0.59753317,0.100693084,0.100719444,0.10029194,0.100762345
13286,F11103886,0.04010945,0.040000927,0.04141515,0.04017486,0.83829963
13287,F16103560,0.47606164,0.16051565,0.0286579,0.30607957,0.028685268
13288,F17052893,0.22329283,0.014288362,0.43493307,0.014774046,0.31271172
13289,F18100447,0.06669634,0.73315334,0.066699415,0.066671714,0.06677922
13290,F16022352,0.10150881,0.10000962,0.10100322,0.10097492,0.59650344
13291,F12030554,0.04001273,0.83994377,0.04003946,0.040003043,0.040000994
13292,F11148342,0.050606575,0.500163,0.050398305,0.05038505,0.3484471
13293,F18128716,0.06753309,0.35519874,0.067251526,0.06722134,0.4427953
13294,F17021454,0.022327356,0.022222959,0.9106081,0.02231262,0.022528956
13295,F14021906,0.01432866,0.014287583,0.4712338,0.4856576,0.014492383
13296,F13081099,0.10000005,0.5997492,0.100250535,0.100000046,0.10000018
13297,F17022818,0.04000536,0.83995837,0.040034372,0.04000103,0.040000882
13298,F17049025,0.83999646,0.040000193,0.040002998,0.04000032,0.04000001
13299,F17048125,0.018183138,0.018183144,0.018196914,0.9272009,0.01823589
13300,F15041054,0.79797095,0.050004415,0.050339073,0.050329898,0.05135571
13301,F19042044,0.10001331,0.099999994,0.10014158,0.5998451,0.1
13302,F14047064,0.016693668,0.016669102,0.52391315,0.016790038,0.42593405
13303,F18071389,0.06669489,0.733206,0.06675681,0.06667428,0.06666806
13304,F14012829,0.040129777,0.040966395,0.040218245,0.838397,0.040288497
13305,F14085965,0.6089561,0.30528584,0.028611096,0.02857491,0.028572042
13306,F18132511,0.5314498,0.39351818,0.025029076,0.025002394,0.025000596
13307,F16068501,0.8856221,0.028598778,0.028597739,0.028582318,0.028599054
13308,F11099499,0.7979596,0.050004408,0.050339095,0.05032992,0.051366866
13309,F15106339,0.040109165,0.040007632,0.040082663,0.040344805,0.8394557
13310,F19000007,0.06667439,0.06666667,0.066749506,0.73324275,0.06666668
13311,F13010656,0.020015558,0.55964434,0.38026556,0.020000726,0.020073824
13312,F14027592,0.05000825,0.79993004,0.05005906,0.050001573,0.05000105
13313,F17023026,0.02008812,0.020000963,0.020079775,0.9195762,0.02025493
13314,F19034736,0.703255,0.033333495,0.03338338,0.19669479,0.033333343
13315,F16025111,0.8666628,0.033336483,0.033333737,0.03333349,0.033333514
13316,F18041831,0.10001332,0.10000001,0.100142196,0.59984446,0.10000002
13317,F11093989,0.709778,0.02000245,0.020101946,0.020095823,0.23002172
13318,F17022937,0.018252848,0.018183636,0.018244466,0.9268904,0.01842872
13319,F18019327,0.100526646,0.5962816,0.10076495,0.10120217,0.10122467
13320,F19047134,0.018183138,0.018183144,0.018196914,0.9272005,0.018236348
13321,F17082076,0.01338154,0.013333698,0.41685304,0.013364276,0.5430674
13322,F18057250,0.028787117,0.028579554,0.02868553,0.028690264,0.88525754
13323,F18084657,0.03334231,0.86661917,0.0333486,0.03333493,0.033354968
13324,F11005723,0.020002263,0.020000005,0.6353617,0.30461013,0.020025888
13325,F14038262,0.018249827,0.0181823,0.9269415,0.018240457,0.0183859
13326,F14053162,0.040420584,0.040004443,0.04033286,0.8379614,0.041280713
13327,F18029858,0.025041768,0.025003122,0.41924715,0.02510898,0.505599
13328,F16023926,0.066683985,0.73326254,0.06671471,0.06666996,0.066668816
13329,F12092622,0.02858722,0.028571488,0.028605241,0.45713013,0.4571059
13330,F14031962,0.022625301,0.022324003,0.40727612,0.022800682,0.5249739
13331,F14010564,0.022225944,0.57691216,0.02224798,0.35637724,0.022236627
13332,F18130945,0.70326424,0.0333335,0.033384394,0.19668457,0.033333346
13333,F16050100,0.04017163,0.19695154,0.040103104,0.04011517,0.68265855
13334,F18009155,0.0678215,0.06700669,0.06785524,0.066935964,0.7303806
13335,F18062999,0.013390508,0.013360913,0.68612224,0.27378196,0.013344379
13336,F15071502,0.04001004,0.8399733,0.040013693,0.040001355,0.040001664
13337,F15107884,0.10323689,0.10110245,0.5909657,0.10086734,0.10382763
13338,F18013793,0.02223863,0.022228211,0.47739014,0.4558871,0.022255937
13339,F14001057,0.025136674,0.025908481,0.89848554,0.025097897,0.025371436
13340,F18073390,0.70325875,0.033333495,0.033383787,0.19669062,0.033333343
13341,F11042078,0.066719316,0.73288417,0.066675566,0.066673264,0.067047685
13342,F13037950,0.03344624,0.033333924,0.033513308,0.033387713,0.86631876
13343,F15049739,0.02862015,0.31466702,0.028629968,0.028692331,0.5993905
13344,F12077542,0.88518494,0.02857456,0.028662378,0.028659696,0.028918367
13345,F18035099,0.8399965,0.040000193,0.040002998,0.04000032,0.04000001
13346,F11016396,0.026232155,0.2998052,0.4341192,0.025148999,0.21469447
13347,F14005296,0.014329155,0.014599236,0.7371491,0.21951342,0.014409071
13348,F17040509,0.028576897,0.88568425,0.028579287,0.028572936,0.028586602
13349,F18025854,0.020089146,0.020003142,0.020064611,0.020129573,0.9197135
13350,F15058588,0.100029886,0.5998778,0.10008293,0.10000568,0.10000372
13351,F17126253,0.028955564,0.71661526,0.029057613,0.19636635,0.029005185
13352,F18006319,0.066683985,0.7332623,0.06671495,0.06666996,0.066668816
13353,F14020719,0.8856221,0.028598782,0.028597731,0.028582314,0.028599052
13354,F15032760,0.10000041,0.5994373,0.10055602,0.10000134,0.10000497
13355,F18058037,0.7030189,0.033335004,0.033391636,0.19692017,0.033334237
13356,F11069103,0.03506011,0.4668471,0.03382283,0.03346185,0.43080807
13357,F11144520,0.011766176,0.0117748305,0.3519094,0.6127696,0.011779997
13358,F12038139,0.10146053,0.100009605,0.10100119,0.10097338,0.59655535
13359,F19016205,0.028656418,0.028580433,0.028636696,0.028777884,0.8853486
13360,F12018530,0.040008985,0.6354656,0.24448064,0.04000163,0.040043116
13361,F11154087,0.018493982,0.018238824,0.6584961,0.28650552,0.018265551
13362,F13025899,0.02225378,0.022226214,0.022244941,0.02231337,0.9109617
13363,F17089680,0.79797095,0.050004408,0.050339065,0.05032989,0.051355653
13364,F18123676,0.018321386,0.07446209,0.5578745,0.018265296,0.33107668
13365,F17101281,0.7321832,0.06666704,0.067540824,0.06694201,0.06666697
13366,F11135004,0.7332156,0.066780694,0.066667534,0.06666929,0.06666687
13367,F16053176,0.066675335,0.7332247,0.066763796,0.066668324,0.066667795
13368,F11097255,0.028672917,0.04528771,0.029448474,0.028627591,0.8679633
13369,F13034342,0.03333844,0.86663246,0.03336071,0.03333431,0.03333411
13370,F18021675,0.49314052,0.012508373,0.28338632,0.012517196,0.19844761
13371,F13018375,0.04035137,0.040002476,0.040239956,0.04022959,0.83917665
13372,F12027172,0.1255608,0.27049068,0.43324065,0.15402356,0.01668429
13373,F19039651,0.7032549,0.033333495,0.03338339,0.19669493,0.033333343
13374,F13093994,0.0400107,0.8399185,0.040036656,0.04000187,0.04003224
13375,F13075431,0.70744234,0.19252384,0.03336372,0.03333551,0.03333459
13376,F13047496,0.86652577,0.033381406,0.033371836,0.033348612,0.033372328
13377,F14086436,0.5332447,0.39172897,0.025023036,0.025002154,0.02500115
13378,F18092562,0.2,0.2,0.2,0.2,0.2
13379,F12017622,0.050029155,0.7997701,0.050015595,0.050003916,0.05018113
13380,F19038290,0.06669641,0.7331471,0.06669954,0.06667172,0.066785276
13381,F12119055,0.6171306,0.29698226,0.028577397,0.0285745,0.028735224
13382,F18003696,0.025003448,0.79816705,0.025134988,0.02596706,0.12572743
13383,F16040721,0.29896605,0.30071515,0.051028933,0.050037432,0.29925248
13384,F16073912,0.02005704,0.020004679,0.02002486,0.9198475,0.020065956
13385,F18125447,0.06674701,0.7331911,0.06669077,0.06670322,0.06666791
13386,F12006713,0.03352641,0.033730887,0.2187943,0.0333943,0.6805541
13387,F11050693,0.025000049,0.025004752,0.025418323,0.025217472,0.8993594
13388,F13033847,0.028674053,0.45235386,0.028587675,0.028613577,0.46177086
13389,F15116918,0.101446204,0.1000096,0.1009965,0.100967966,0.5965798
13390,F17074097,0.016702648,0.016666867,0.52375585,0.016719472,0.4261552
13391,F11031809,0.028626697,0.028577326,0.029482197,0.028606933,0.88470685
13392,F12049848,0.2,0.2,0.2,0.2,0.2
